school,meal_type,food_item,recommended_quantity
dogwood elementary,Lunch,Whole Strawberries(1/2 cup thawed),8
dogwood elementary,Lunch,Apple Slices(6 Slices per 1/2 cup),7
dogwood elementary,Lunch,Cheese Quesadilla(Quesadilla),7
dogwood elementary,Lunch,Cherry Vanilla Yogurt Power Pack(Power Packs),7
dogwood elementary,Lunch,"Frozen Berry, Triple Berry Blend(1/2 cup (thawed))",7
dogwood elementary,Lunch,Grilled Cheese Sandwich(Sandwich),7
dogwood elementary,Lunch,Lettuce Blend Salad Mix(1 cup),7
dogwood elementary,Lunch,Peach Yogurt Power Pack(Power Packs),7
dogwood elementary,Lunch,Smartfood RF White Cheddar Popcorn(Each),7
dogwood elementary,Lunch,Alfredo & Basil Lasagna(Each),6
dogwood elementary,Lunch,Bean and Cheese Pupusa(Pupusa),6
dogwood elementary,Lunch,Black Beans(1/2 Cup),6
dogwood elementary,Lunch,Chicken Masala Drumstick(Drumstick),6
dogwood elementary,Lunch,"Fruit Snacks, Welch's Mixed(Each)",6
dogwood elementary,Lunch,Graham Crackers(Package),6
dogwood elementary,Lunch,IW Applesauce Cup(Each),6
dogwood elementary,Lunch,Orange Sauce(ounce),6
dogwood elementary,Lunch,Orange Slices(6 Slices per 1/2 cup),6
dogwood elementary,Lunch,Pasta with Meat Sauce(serving),6
dogwood elementary,Lunch,"Penne Pasta with Marinara and Beef Meatballs(cup cooked pasta, 1/2c sauce, 5 meatballs)",6
dogwood elementary,Lunch,Spicy Chicken Wrap(Wrap),6
dogwood elementary,Lunch,Steamed Broccoli(1/2 cup),6
dogwood elementary,Lunch,Tex Mex Corn(1/2 cup),6
dogwood elementary,Lunch,Applesauce(1/2 Cup),5
dogwood elementary,Lunch,"Cheese, Shredded, Cheddar(1/4 cup)",5
dogwood elementary,Lunch,Chicken & Vegetable Dumplings(6 dumplings),5
dogwood elementary,Lunch,Cucumber Slices(6 Slices per 1/2 cup),5
dogwood elementary,Lunch,Orange Chickenless Bites(4 bites),5
dogwood elementary,Lunch,Chickpeas - salad bar entree(1/2 cup),4
dogwood elementary,Lunch,Fish Tacos(2 Tacos),4
dogwood elementary,Lunch,Orange Tangerine Juice(Each),4
dogwood elementary,Lunch,Orange(6 Slices per 1/2 cup),4
dogwood elementary,Lunch,Potato Wedges(4 pieces),4
dogwood elementary,Lunch,"Sauce, BBQ, HFCS-Free, Bulk, Low-Sodium(2 TBSP)",4
dogwood elementary,Lunch,"Sauce, Spicy Mayo(tbsp)",4
dogwood elementary,Lunch,Sour Cream(2 Tablespoons),4
dogwood elementary,Lunch,Steamed Baby Carrots(1/2 cup),4
dogwood elementary,Lunch,Black Beans - salad bar entree(1/2 cup),3
dogwood elementary,Lunch,Doritos Flamas(Each),3
dogwood elementary,Lunch,Manager's Vegetable Choice(1/2 cup),3
dogwood elementary,Lunch,Mandarin Orange Pepper Fruit Salsa(1 TBSP),3
dogwood elementary,Lunch,Orange(Each - serving),3
dogwood elementary,Lunch,"Peppers, green, pre-sliced(1/2 cup sliced)",3
dogwood elementary,Lunch,"Quesadilla, Turkey Barbacoa and Cheese(Quesadilla)",3
dogwood elementary,Lunch,RF Kettle Chips Jalapeno & Cheddar Chips(Each),3
dogwood elementary,Lunch,RF Kettle Chips Sea Salt & Vinegar Chips(Each),3
dogwood elementary,Lunch,SS Baked Cheetos Flaming Hot(Each),3
dogwood elementary,Lunch,Vegetable Dumpling(6 dumplings),3
dogwood elementary,Lunch,"WG 10"" Flour Tortilla(Tortilla)",3
dogwood elementary,Lunch,1% Unflavored Shelf-Stable Milk(Each),2
dogwood elementary,Lunch,BBQ Chicken Drumstick(Drumstick),2
dogwood elementary,Lunch,Broccoli Florets(6 Pieces per 1/2 cup),2
dogwood elementary,Lunch,Chana Masala(1/2 cup),2
dogwood elementary,Lunch,Cherry Flavored Dried Cranberries(2 Eaches),2
dogwood elementary,Lunch,Chickpeas(1/2 cup),2
dogwood elementary,Lunch,Cool Ranch Reduced Fat Doritos(Each),2
dogwood elementary,Lunch,Corn(2 Tablespoons (thawed)),2
dogwood elementary,Lunch,Cucumbers(1/2 cup sliced),2
dogwood elementary,Lunch,Doritos RF Nacho Cheese(Each),2
dogwood elementary,Lunch,Doritos RF Spicy Sweet Chili(Each),2
dogwood elementary,Lunch,Grape Tomatoes(6 Tomatoes per 1/2 cup),2
dogwood elementary,Lunch,Hot Turkey & Cheese(sandwich),2
dogwood elementary,Lunch,Kellogg’s W/G Rice Krispies Treats(Each),2
dogwood elementary,Lunch,Kettle Cooked Smoky BBQ Chips(Each),2
dogwood elementary,Lunch,Lay's RF Kettle Original Chips(Each),2
dogwood elementary,Lunch,Nachos with Taco Meat and Cheese Sauce(Serving Size),2
dogwood elementary,Lunch,"Onions, Red, Whole(2 Tablespoons (sliced))",2
dogwood elementary,Lunch,Orange Flavored Dried Cranberries(2 Eaches),2
dogwood elementary,Lunch,Original Flavored Dried Cranberries(Package),2
dogwood elementary,Lunch,"Patty, Chicken, Breaded, WG(2 strips)",2
dogwood elementary,Lunch,"Patty, Chicken, Spicy, Breaded(2 strips)",2
dogwood elementary,Lunch,Roasted Plantains(3 Slices),2
dogwood elementary,Lunch,SS Baked Cheetos Flaming Limon(Each),2
dogwood elementary,Lunch,SS Cheetos Fantastix Flaming Hot(Each),2
dogwood elementary,Lunch,Strawberry Chex Mix(Package),2
dogwood elementary,Lunch,Strawberry Parfait Power Pack(Power Pack),2
dogwood elementary,Lunch,Sub Roll(Sub Roll),2
dogwood elementary,Lunch,Turkey Barbacoa Arepa(1 Arepa + #10 scoop of turkey barbacoa),2
dogwood elementary,Lunch,Turkey Pepperoni Pizza(1.37 oz),2
dogwood elementary,Lunch,Apple Cinnamon Bread (Grain for entree)(1 square),1
dogwood elementary,Lunch,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),1
dogwood elementary,Lunch,Apple Cinnamon Spread(Each),1
dogwood elementary,Lunch,"Apple, Slices, IW - ER Supper Only(Each)",1
dogwood elementary,Lunch,Applesauce(1/4 cup),1
dogwood elementary,Lunch,Arepa w/Taco Beef(1 Aprea + #8 scoop of beef),1
dogwood elementary,Lunch,Assorted  4 oz Yogurt(Container),1
dogwood elementary,Lunch,BBQ Chicken Sandwich(Sandwich),1
dogwood elementary,Lunch,Breaded  Chicken Patty on a Bun(Sandwich),1
dogwood elementary,Lunch,Carrot and Celery Sticks(1/2 cup),1
dogwood elementary,Lunch,"Carrots, IW,   Super Snack(2 each)",1
dogwood elementary,Lunch,"Carrots, Shredded(Cup)",1
dogwood elementary,Lunch,Celery Sticks(1/4 cup),1
dogwood elementary,Lunch,Cherry Tomatoes(6 Tomatoes per 1/2 cup),1
dogwood elementary,Lunch,Chicken Quesadilla(quesadilla),1
dogwood elementary,Lunch,Chicken Tikka Masala(1/2 cup),1
dogwood elementary,Lunch,Chicken and Cheese Quesadilla(Quesadilla),1
dogwood elementary,Lunch,"Chicken, Bites(4 Bites)",1
dogwood elementary,Lunch,Chickpeas(2 Tablespoons),1
dogwood elementary,Lunch,Chilled Peaches(1/2 cup),1
dogwood elementary,Lunch,Corn(1/2 cup (thawed)),1
dogwood elementary,Lunch,Cucumber Slices(2 Tablespoon),1
dogwood elementary,Lunch,"Dough, Cookie, Double Chocolate, WG(1/2 Cookie)",1
dogwood elementary,Lunch,Fat Free Unflavored Shelf-Stable Milk(Each),1
dogwood elementary,Lunch,Fish  Sandwich(Sandwich),1
dogwood elementary,Lunch,Fresh Whole Pear(Each),1
dogwood elementary,Lunch,"Frozen, Blueberries(1/2 cup)",1
dogwood elementary,Lunch,"Green Beans, Frozen(1/2 cup)",1
dogwood elementary,Lunch,Hamburger(Sandwich),1
dogwood elementary,Lunch,"Lactose Free, White Milk(Each)",1
dogwood elementary,Lunch,"Milk, Lactose Free,  Fat Free, Shelf-Stable(Each)",1
dogwood elementary,Lunch,Nachos with Black Beans and Cheese Sauce(Serving),1
dogwood elementary,Lunch,Natural Breakfast Syrup(Each),1
dogwood elementary,Lunch,"Patty, Chicken, Spicy, Breaded(Patty)",1
dogwood elementary,Lunch,"Peppers, Green, Whole(2 Tablespoon)",1
dogwood elementary,Lunch,"Peppers, Red, Whole(2 Tablespoons)",1
dogwood elementary,Lunch,"Peppers, green, pre-sliced(1/4 cup sliced)",1
dogwood elementary,Lunch,"Peppers, red, pre-sliced(1/4 cup sliced)",1
dogwood elementary,Lunch,Potstickers(6 Potstickers),1
dogwood elementary,Lunch,Raspberry Lemonade Flavored Dried Cranberries(2 Eaches),1
dogwood elementary,Lunch,Red Seedless Grapes(2 Tablespoons),1
dogwood elementary,Lunch,"Sandwich, Turkey & Cheese(sandwich)",1
dogwood elementary,Lunch,Strawberry Flavored Dried Cranberries(2 Eaches),1
dogwood elementary,Lunch,String Cheese(Each),1
dogwood elementary,Lunch,Sweet Thai Chili Chicken Wings(3 Wings),1
dogwood elementary,Lunch,Sweet Thai Chili Sauce(ounce),1
dogwood elementary,Lunch,"Tomato, Large, whole, Plum(1/4 cup sliced)",1
dogwood elementary,Lunch,"Turkey,  Breast, Pre-Sliced, Oven Roasted(3 Slices)",1
dogwood elementary,Lunch,Vegan Burger(Sandwich),1
dogwood elementary,Lunch,WG Baked Funyuns(Each),1
dogwood elementary,Lunch,WG Chocolate Chip Rice Krispy Treats(Each),1
dogwood elementary,Lunch,Watermelon Flavored Dried Cranberries(2 Eaches),1
dranesville elementary,Breakfast,Apple Juice(Each),90
dranesville elementary,Breakfast,Orange Tangerine Juice(Each),49
dranesville elementary,Breakfast,Mini Maple Pancakes(Package),42
dranesville elementary,Breakfast,1% White Milk(Each),41
dranesville elementary,Breakfast,Bagel(Bagel),20
dranesville elementary,Breakfast,Cream Cheese(Each),15
dranesville elementary,Breakfast,Honey Cheerios Cereal(Each),15
dranesville elementary,Breakfast,Red Delicious Apple(Each - serving),15
dranesville elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",14
dranesville elementary,Breakfast,Cinnamon Chex Cereal(Each),13
dranesville elementary,Breakfast,Blueberry Chex Cereal(Each),11
dranesville elementary,Breakfast,Fat Free White Milk(Each),11
dranesville elementary,Breakfast,Banana(Each),10
dranesville elementary,Breakfast,String Cheese(1 Stick),10
dranesville elementary,Breakfast,Natural Breakfast Syrup(Each),7
dranesville elementary,Breakfast,Natural Grape Jam(Packet),5
dranesville elementary,Breakfast,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",4
dranesville elementary,Breakfast,Mandarin Orange Parfait(Parfait),4
dranesville elementary,Breakfast,Orange(6 Slices per 1/2 cup),4
dranesville elementary,Breakfast,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),3
dranesville elementary,Breakfast,Chicken & Biscuit Sandwich(Sandwich),3
dranesville elementary,Breakfast,Chilled Peaches(1/2 cup (drained)),3
dranesville elementary,Breakfast,Egg and American Cheese on Bagel(Sandwich),3
dranesville elementary,Breakfast,Egg and American Cheese on Biscuit(Sandwich),3
dranesville elementary,Breakfast,Strawberry Parfait(Parfait),3
dranesville elementary,Breakfast,Turkey Sausage Breakfast Biscuit(Sandwich),3
dranesville elementary,Breakfast,Applesauce(1/2 Cup),2
dranesville elementary,Breakfast,Blueberry Bread(1 square),2
dranesville elementary,Breakfast,Blueberry Muffin Top(Muffin Top),2
dranesville elementary,Breakfast,Orange Slices(3 slices per 1/4 cup),2
dranesville elementary,Breakfast,"Parfait, Triple Berry(Parfait)",2
dranesville elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",2
dranesville elementary,Breakfast,1% Unflavored Shelf-Stable Milk(Each),1
dranesville elementary,Breakfast,Apple Cinnamon Bread (Grain for entree)(1 square),1
dranesville elementary,Breakfast,Apple Cinnamon Bread(2oz Grain (1/32 Baked Pan)),1
dranesville elementary,Breakfast,Apple Slices(3 slices per 1/4 cup),1
dranesville elementary,Breakfast,Biscuit(Biscuit),1
dranesville elementary,Breakfast,Blueberry Bread(1oz Grain (1/64 Baked Pan)),1
dranesville elementary,Breakfast,Chilled Mandarin Oranges(1/2 cup (drained)),1
dranesville elementary,Breakfast,Chilled Pineapple(1/2 cup),1
dranesville elementary,Breakfast,Egg and American Cheese on English Muffin(Sandwich),1
dranesville elementary,Breakfast,"Frozen Berry, Triple Berry Blend(1/2 cup (thawed))",1
dranesville elementary,Breakfast,Golden Delicious Apple(Each),1
dranesville elementary,Lunch,Fat Free Chocolate Milk(Each),163
dranesville elementary,Lunch,Lettuce Blend Salad Mix(1/2 cup),104
dranesville elementary,Lunch,Ketchup Packet(Packet),98
dranesville elementary,Lunch,Apple Slices(3 slices per 1/4 cup),58
dranesville elementary,Lunch,Ranch Dressing(1 ounce),58
dranesville elementary,Lunch,PB&J Power Pack(Power Packs),44
dranesville elementary,Lunch,Orange Slices(3 slices per 1/4 cup),43
dranesville elementary,Lunch,1% White Milk(Each),39
dranesville elementary,Lunch,Chicken Tenders(3 tenders),38
dranesville elementary,Lunch,Manager's Vegetable Choice(1/4 cup),37
dranesville elementary,Lunch,Banana(Each),36
dranesville elementary,Lunch,Orange(1/4 cup),32
dranesville elementary,Lunch,Cheese Pizza(Slice),31
dranesville elementary,Lunch,Red Seedless Grapes(16 grapes per 1/2 cup),31
dranesville elementary,Lunch,Mayonnaise Packet(Packet),30
dranesville elementary,Lunch,Red Delicious Apple(Each - serving),29
dranesville elementary,Lunch,Chocolate Chip Cookie(Cookie),27
dranesville elementary,Lunch,Red Seedless Grapes(8 grapes per 1/4 cup),26
dranesville elementary,Lunch,Baby Carrots(3 baby carrots per 1/4 cup),24
dranesville elementary,Lunch,Italian Dressing(1 ounce),21
dranesville elementary,Lunch,Cucumber Slices(1/4 cup),20
dranesville elementary,Lunch,Turkey Pepperoni Pizza(Slice),20
dranesville elementary,Lunch,Baked Cheese Sticks(2 Cheese Sticks),18
dranesville elementary,Lunch,Chilled Mandarin Oranges(1/2 cup (drained)),17
dranesville elementary,Lunch,Golden Delicious Apple(Each),15
dranesville elementary,Lunch,Broccoli Florets(1/4 cup),14
dranesville elementary,Lunch,Fat Free White Milk(Each),14
dranesville elementary,Lunch,Mustard Packet(Packet),14
dranesville elementary,Lunch,Spicy Breaded Chicken Patty on Bun(Sandwich),14
dranesville elementary,Lunch,Whole Wheat Dinner Roll(2 rolls),14
dranesville elementary,Lunch,Cherry Tomatoes(1/4 cup),12
dranesville elementary,Lunch,Chilled Mandarin Oranges(1/4 cup (drained)),12
dranesville elementary,Lunch,Cooked  Brown Rice(1/2 cup cooked),12
dranesville elementary,Lunch,Bottled Water(Bottle),11
dranesville elementary,Lunch,Chickpeas(1/4 cup),11
dranesville elementary,Lunch,Soft Pretzel(1 pretzel),11
dranesville elementary,Lunch,Strawberry Flavored Dried Cranberries(Each),11
dranesville elementary,Lunch,Cherry Flavored Dried Cranberries(Each),10
dranesville elementary,Lunch,Cooked  Brown Rice(1 cup cooked),10
dranesville elementary,Lunch,Marinara Sauce(1/2 cup),10
dranesville elementary,Lunch,Watermelon Flavored Dried Cranberries(Each),10
dranesville elementary,Lunch,Cheeseburger(Sandwich),9
dranesville elementary,Lunch,Chocolate Chip Cookie(1/2 Cookie),9
dranesville elementary,Lunch,Potato Wedges(7 pieces),9
dranesville elementary,Lunch,Baby Carrots(6 Baby Carrots per 1/2 cup),8
dranesville elementary,Lunch,Chickenless Bites(4 Bites),8
dranesville elementary,Lunch,Corn(1/4 cup (thawed)),8
dranesville elementary,Lunch,"Apple Slices(3 slices, 1/4 cup)",7
dranesville elementary,Lunch,Blueberry Bread(1 square),7
dranesville elementary,Lunch,Cheez-Its Crackers(Package),7
dranesville elementary,Lunch,Nachos with Cheese Sauce(Serving),7
dranesville elementary,Lunch,Strawberry & Banana Yogurt Power Pack(Power Packs),7
dranesville elementary,Lunch,Asian Veggie Sub(sandwich),6
dranesville elementary,Lunch,Celery Sticks(1/2 cup),6
dranesville elementary,Lunch,Corn(1/2 cup (cooked)),6
dranesville elementary,Lunch,Gala Apple(Each),6
dranesville elementary,Lunch,Grape Tomatoes(1/4 cup),6
dranesville elementary,Lunch,Nachos with Turkey Barbacoa and Cheese Sauce(Serving),6
dranesville elementary,Lunch,Whole Wheat Dinner Roll(Each),6
dranesville elementary,Lunch,Apple Juice(Each),5
dranesville elementary,Lunch,Beef Meatball Sub Sandwich(Sandwich),5
dranesville elementary,Lunch,"Bread, Loco(flatbread)",5
dranesville elementary,Lunch,Chickenless Bites(2 Bites),5
dranesville elementary,Lunch,Chilled Peaches(1/2 cup (drained)),5
dranesville elementary,Lunch,Chilled Peaches(1/4 cup (drained)),5
dranesville elementary,Lunch,Orange Chicken(4 Bites w/ 1oz sauce),5
dranesville elementary,Lunch,Orange Flavored Dried Cranberries(Each),5
dranesville elementary,Lunch,"Peppers, red, pre-sliced(1/2 cup sliced)",5
dranesville elementary,Lunch,"Salsa, Mild Canned(1.5 oz)",5
dranesville elementary,Lunch,Whole Strawberries(1/2 cup thawed),5
dranesville elementary,Lunch,Apple Slices(6 Slices per 1/2 cup),4
dranesville elementary,Lunch,Asian Meatball Sub(sandwich),4
dranesville elementary,Lunch,Black Beans(1/4 Cup),4
dranesville elementary,Lunch,"Bread, Loco(1/2 piece)",4
dranesville elementary,Lunch,Cheese Quesadilla(Quesadilla),4
dranesville elementary,Lunch,Cherry Vanilla Yogurt Power Pack(Power Packs),4
dranesville elementary,Lunch,Doritos Wild White Nacho Flavored Tortilla Chips(Bag),4
dranesville elementary,Lunch,"Frozen Berry, Triple Berry Blend(1/2 cup (thawed))",4
dranesville elementary,Lunch,Grilled Cheese Sandwich(Sandwich),4
dranesville elementary,Lunch,Lettuce Blend Salad Mix(1 cup),4
dranesville elementary,Lunch,Marinara Sauce(1/4 Cup),4
dranesville elementary,Lunch,Pasta with Meat Sauce(serving),4
dranesville elementary,Lunch,Peach Yogurt Power Pack(Power Packs),4
dranesville elementary,Lunch,Raspberry Lemonade Flavored Dried Cranberries(Each),4
dranesville elementary,Lunch,Roasted Plantains(6 Slices),4
dranesville elementary,Lunch,Smartfood RF White Cheddar Popcorn(Each),4
dranesville elementary,Lunch,Steamed Broccoli(1/2 cup),4
dranesville elementary,Lunch,Alfredo & Basil Lasagna(Each),3
dranesville elementary,Lunch,Applesauce(1/2 Cup),3
dranesville elementary,Lunch,Bean and Cheese Pupusa(Pupusa),3
dranesville elementary,Lunch,Black Beans(1/2 Cup),3
dranesville elementary,Lunch,"Cheese, Shredded, Cheddar(1/4 cup)",3
dranesville elementary,Lunch,Chicken & Vegetable Dumplings(6 dumplings),3
dranesville elementary,Lunch,Chicken Masala Drumstick(Drumstick),3
dranesville elementary,Lunch,Cucumber Slices(6 Slices per 1/2 cup),3
dranesville elementary,Lunch,"Fruit Snacks, Welch's Mixed(Each)",3
dranesville elementary,Lunch,Graham Crackers(Package),3
dranesville elementary,Lunch,IW Applesauce Cup(Each),3
dranesville elementary,Lunch,Orange Chickenless Bites(4 bites),3
dranesville elementary,Lunch,Orange Sauce(ounce),3
dranesville elementary,Lunch,Orange Slices(6 Slices per 1/2 cup),3
dranesville elementary,Lunch,"Penne Pasta with Marinara and Beef Meatballs(cup cooked pasta, 1/2c sauce, 5 meatballs)",3
dranesville elementary,Lunch,Spicy Chicken Wrap(Wrap),3
dranesville elementary,Lunch,Tex Mex Corn(1/2 cup),3
dranesville elementary,Lunch,Black Beans - salad bar entree(1/2 cup),2
dranesville elementary,Lunch,Chickpeas - salad bar entree(1/2 cup),2
dranesville elementary,Lunch,Doritos Flamas(Each),2
dranesville elementary,Lunch,Fish Tacos(2 Tacos),2
dranesville elementary,Lunch,Manager's Vegetable Choice(1/2 cup),2
dranesville elementary,Lunch,Mandarin Orange Pepper Fruit Salsa(1 TBSP),2
dranesville elementary,Lunch,Orange Tangerine Juice(Each),2
dranesville elementary,Lunch,Orange(6 Slices per 1/2 cup),2
dranesville elementary,Lunch,Orange(Each - serving),2
dranesville elementary,Lunch,"Peppers, green, pre-sliced(1/2 cup sliced)",2
dranesville elementary,Lunch,Potato Wedges(4 pieces),2
dranesville elementary,Lunch,"Quesadilla, Turkey Barbacoa and Cheese(Quesadilla)",2
dranesville elementary,Lunch,RF Kettle Chips Jalapeno & Cheddar Chips(Each),2
dranesville elementary,Lunch,RF Kettle Chips Sea Salt & Vinegar Chips(Each),2
dranesville elementary,Lunch,SS Baked Cheetos Flaming Hot(Each),2
dranesville elementary,Lunch,"Sauce, BBQ, HFCS-Free, Bulk, Low-Sodium(2 TBSP)",2
dranesville elementary,Lunch,"Sauce, Spicy Mayo(tbsp)",2
dranesville elementary,Lunch,Sour Cream(2 Tablespoons),2
dranesville elementary,Lunch,Steamed Baby Carrots(1/2 cup),2
dranesville elementary,Lunch,Vegetable Dumpling(6 dumplings),2
dranesville elementary,Lunch,"WG 10"" Flour Tortilla(Tortilla)",2
dranesville elementary,Lunch,1% Unflavored Shelf-Stable Milk(Each),1
dranesville elementary,Lunch,"Apple, Slices, IW - ER Supper Only(Each)",1
dranesville elementary,Lunch,Assorted  4 oz Yogurt(Container),1
dranesville elementary,Lunch,BBQ Chicken Drumstick(Drumstick),1
dranesville elementary,Lunch,BBQ Chicken Sandwich(Sandwich),1
dranesville elementary,Lunch,Broccoli Florets(6 Pieces per 1/2 cup),1
dranesville elementary,Lunch,"Carrots, Shredded(Cup)",1
dranesville elementary,Lunch,Chana Masala(1/2 cup),1
dranesville elementary,Lunch,Cherry Flavored Dried Cranberries(2 Eaches),1
dranesville elementary,Lunch,Cherry Tomatoes(6 Tomatoes per 1/2 cup),1
dranesville elementary,Lunch,Chicken and Cheese Quesadilla(Quesadilla),1
dranesville elementary,Lunch,Chickpeas(1/2 cup),1
dranesville elementary,Lunch,Cool Ranch Reduced Fat Doritos(Each),1
dranesville elementary,Lunch,Corn(2 Tablespoons (thawed)),1
dranesville elementary,Lunch,Cucumber Slices(2 Tablespoon),1
dranesville elementary,Lunch,Cucumbers(1/2 cup sliced),1
dranesville elementary,Lunch,Doritos RF Nacho Cheese(Each),1
dranesville elementary,Lunch,Doritos RF Spicy Sweet Chili(Each),1
dranesville elementary,Lunch,Fish  Sandwich(Sandwich),1
dranesville elementary,Lunch,Fresh Whole Pear(Each),1
dranesville elementary,Lunch,Grape Tomatoes(6 Tomatoes per 1/2 cup),1
dranesville elementary,Lunch,Hamburger(Sandwich),1
dranesville elementary,Lunch,Hot Turkey & Cheese(sandwich),1
dranesville elementary,Lunch,Kellogg’s W/G Rice Krispies Treats(Each),1
dranesville elementary,Lunch,Kettle Cooked Smoky BBQ Chips(Each),1
dranesville elementary,Lunch,Lay's RF Kettle Original Chips(Each),1
dranesville elementary,Lunch,Nachos with Taco Meat and Cheese Sauce(Serving Size),1
dranesville elementary,Lunch,Natural Breakfast Syrup(Each),1
dranesville elementary,Lunch,"Onions, Red, Whole(2 Tablespoons (sliced))",1
dranesville elementary,Lunch,Orange Flavored Dried Cranberries(2 Eaches),1
dranesville elementary,Lunch,Original Flavored Dried Cranberries(Package),1
dranesville elementary,Lunch,"Patty, Chicken, Breaded, WG(2 strips)",1
dranesville elementary,Lunch,"Patty, Chicken, Spicy, Breaded(2 strips)",1
dranesville elementary,Lunch,"Peppers, Green, Whole(2 Tablespoon)",1
dranesville elementary,Lunch,"Peppers, Red, Whole(2 Tablespoons)",1
dranesville elementary,Lunch,Roasted Plantains(3 Slices),1
dranesville elementary,Lunch,SS Baked Cheetos Flaming Limon(Each),1
dranesville elementary,Lunch,SS Cheetos Fantastix Flaming Hot(Each),1
dranesville elementary,Lunch,"Sandwich, Turkey & Cheese(sandwich)",1
dranesville elementary,Lunch,Strawberry Chex Mix(Package),1
dranesville elementary,Lunch,Strawberry Flavored Dried Cranberries(2 Eaches),1
dranesville elementary,Lunch,Strawberry Parfait Power Pack(Power Pack),1
dranesville elementary,Lunch,String Cheese(Each),1
dranesville elementary,Lunch,Sub Roll(Sub Roll),1
dranesville elementary,Lunch,Sweet Thai Chili Sauce(ounce),1
dranesville elementary,Lunch,Turkey Barbacoa Arepa(1 Arepa + #10 scoop of turkey barbacoa),1
dranesville elementary,Lunch,Turkey Pepperoni Pizza(1.37 oz),1
dranesville elementary,Lunch,"Turkey,  Breast, Pre-Sliced, Oven Roasted(3 Slices)",1
dranesville elementary,Lunch,Vegan Burger(Sandwich),1
dranesville elementary,Lunch,WG Baked Funyuns(Each),1
dranesville elementary,Lunch,WG Chocolate Chip Rice Krispy Treats(Each),1
dranesville elementary,Lunch,Watermelon Flavored Dried Cranberries(2 Eaches),1
eagle view elementary,Breakfast,Apple Juice(Each),88
eagle view elementary,Breakfast,Orange Tangerine Juice(Each),47
eagle view elementary,Breakfast,1% White Milk(Each),40
eagle view elementary,Breakfast,Mini Maple Pancakes(Package),40
eagle view elementary,Breakfast,Bagel(Bagel),19
eagle view elementary,Breakfast,Cream Cheese(Each),15
eagle view elementary,Breakfast,Honey Cheerios Cereal(Each),15
eagle view elementary,Breakfast,Red Delicious Apple(Each - serving),15
eagle view elementary,Breakfast,"Cinnamon Toast Crunch Cereal, 25% Less Sugar(Each)",13
eagle view elementary,Breakfast,Cinnamon Chex Cereal(Each),12
eagle view elementary,Breakfast,Blueberry Chex Cereal(Each),11
eagle view elementary,Breakfast,Banana(Each),10
eagle view elementary,Breakfast,Fat Free White Milk(Each),10
eagle view elementary,Breakfast,String Cheese(1 Stick),9
eagle view elementary,Breakfast,Natural Breakfast Syrup(Each),7
eagle view elementary,Breakfast,Natural Grape Jam(Packet),5
eagle view elementary,Breakfast,"Batter, Pumpkin Bread(1oz Grain (1/64 Baked Pan))",4
eagle view elementary,Breakfast,Mandarin Orange Parfait(Parfait),4
eagle view elementary,Breakfast,Orange(6 Slices per 1/2 cup),4
eagle view elementary,Breakfast,Apple Cinnamon Bread(1oz Grain (1/64 Baked Pan)),3
eagle view elementary,Breakfast,Chicken & Biscuit Sandwich(Sandwich),3
eagle view elementary,Breakfast,Chilled Peaches(1/2 cup (drained)),3
eagle view elementary,Breakfast,Egg and American Cheese on Bagel(Sandwich),3
eagle view elementary,Breakfast,Egg and American Cheese on Biscuit(Sandwich),3
eagle view elementary,Breakfast,Strawberry Parfait(Parfait),3
eagle view elementary,Breakfast,Turkey Sausage Breakfast Biscuit(Sandwich),3
eagle view elementary,Breakfast,Blueberry Bread(1 square),2
eagle view elementary,Breakfast,Blueberry Muffin Top(Muffin Top),2
eagle view elementary,Breakfast,Orange Slices(3 slices per 1/4 cup),2
eagle view elementary,Breakfast,"Sandwich, Breakfast. Bagel, Turkey Sausage(Sandwich)",2
eagle view elementary,Breakfast,1% Unflavored Shelf-Stable Milk(Each),1
eagle view elementary,Breakfast,Apple Cinnamon Bread (Grain for entree)(1 square),1
eagle view elementary,Breakfast,Apple Cinnamon Bread(2oz Grain (1/32 Baked Pan)),1
eagle view elementary,Breakfast,Apple Slices(3 slices per 1/4 cup),1
eagle view elementary,Breakfast,Applesauce(1/2 Cup),1
eagle view elementary,Breakfast,Biscuit(Biscuit),1
eagle view elementary,Breakfast,Blueberry Bread(1oz Grain (1/64 Baked Pan)),1
eagle view elementary,Breakfast,Chilled Mandarin Oranges(1/2 cup (drained)),1
eagle view elementary,Breakfast,Chilled Pineapple(1/2 cup),1
eagle view elementary,Breakfast,Egg and American Cheese on English Muffin(Sandwich),1
eagle view elementary,Breakfast,"Frozen Berry, Triple Berry Blend(1/2 cup (thawed))",1
eagle view elementary,Breakfast,Golden Delicious Apple(Each),1
eagle view elementary,Breakfast,"Parfait, Triple Berry(Parfait)",1
eagle view elementary,Lunch,Fat Free Chocolate Milk(Each),127
eagle view elementary,Lunch,Lettuce Blend Salad Mix(1/2 cup),81
eagle view elementary,Lunch,Ketchup Packet(Packet),77
